timestamp,value,parameter,device_id,chip_id,sensor_type,sensor_id,location_id,location,street_name,city,country,latitude,longitude,deployment_date
2022-09-08 02:50:21.659 +0100,87.1,Humidity,49,esp8266-11640216,2,94,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:19:10.690 +0100
2022-09-08 02:50:21.659 +0100,19.9,Temperature,49,esp8266-11640216,2,94,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:19:10.690 +0100
2022-09-08 02:50:43.268 +0100,14,PM 2.5,105,esp8266-1532917,9,178,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:07:23.978 +0100
2022-09-08 02:50:43.268 +0100,14,PM 10,105,esp8266-1532917,9,178,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:07:23.978 +0100
2022-09-08 02:50:43.268 +0100,9,PM 1,105,esp8266-1532917,9,178,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:07:23.978 +0100
2022-09-08 02:50:44.135 +0100,68.4,Humidity,105,esp8266-1532917,2,177,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:06:59.812 +0100
2022-09-08 02:50:44.135 +0100,21.8,Temperature,105,esp8266-1532917,2,177,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:06:59.812 +0100
2022-09-08 02:50:47.371 +0100,14.2,PM 2.5,99,esp8266-1530897,9,162,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:06.674 +0100
2022-09-08 02:50:47.371 +0100,14.2,PM 10,99,esp8266-1530897,9,162,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:06.674 +0100
2022-09-08 02:50:47.371 +0100,10,PM 1,99,esp8266-1530897,9,162,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:06.674 +0100
